"Date","Flow.Type","Group","PAF","Sampling.Year","Site.Code","Site.Name","Source","Value"
2022-12-06,"Discharge_cumecs","Total.PRM",9.39364657795833,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",1004.768
2022-12-07,"Discharge_cumecs","Total.PRM",9.749933746,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",995.763
2022-12-07,"Discharge_cumecs","Total.PRM",6.912046473,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",820.48
2022-12-07,"Discharge_cumecs","Total.PRM",14.0759853513636,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",1002.263
2022-12-08,"Discharge_cumecs","Total.PRM",15.420603978,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",809.392
2022-12-09,"Discharge_cumecs","Total.PRM",24.46653939,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",283.796
2022-12-09,"Discharge_cumecs","Total.PRM",9.23988218882609,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",512.469
2022-12-10,"Discharge_cumecs","Total.PRM",7.66183527729167,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",263.078
2022-12-11,"Discharge_cumecs","Total.PRM",21.83031612,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",163.392
2022-12-11,"Discharge_cumecs","Total.PRM",7.7255655033913,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",181.903
2022-12-12,"Discharge_cumecs","Total.PRM",14.83424333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",137.373
2022-12-12,"Discharge_cumecs","Total.PRM",7.43996945913043,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",138.487
2022-12-13,"Discharge_cumecs","Total.PRM",6.49585725791667,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",92.682
2022-12-14,"Discharge_cumecs","Total.PRM",5.386275596375,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",73.028
2022-12-15,"Discharge_cumecs","Total.PRM",5.37630652370833,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",64.486
2022-12-16,"Discharge_cumecs","Total.PRM",4.90384028179167,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",57.193
2022-12-17,"Discharge_cumecs","Total.PRM",4.85034197941667,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",67.765
2022-12-18,"Discharge_cumecs","Total.PRM",7.48810203870833,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",145.979
2022-12-19,"Discharge_cumecs","Total.PRM",7.67033451825,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",155.92
2022-12-20,"Discharge_cumecs","Total.PRM",7.551724543125,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",137.007
2022-12-21,"Discharge_cumecs","Total.PRM",6.874115794375,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",99.401
2022-12-22,"Discharge_cumecs","Total.PRM",4.48728606820833,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",81.756
2022-12-23,"Discharge_cumecs","Total.PRM",4.397774924625,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",81.939
2022-12-24,"Discharge_cumecs","Total.PRM",5.65852311533333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",86.506
2022-12-25,"Discharge_cumecs","Total.PRM",4.790137899875,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",86.6
2022-12-26,"Discharge_cumecs","Total.PRM",4.98944950333333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",71.642
2022-12-27,"Discharge_cumecs","Total.PRM",5.96636312625,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",52.846
2022-12-28,"Discharge_cumecs","Total.PRM",4.435472356,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",39.883
2022-12-29,"Discharge_cumecs","Total.PRM",5.04747507466667,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",31.767
2022-12-30,"Discharge_cumecs","Total.PRM",4.3648822535,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",26.408
2022-12-31,"Discharge_cumecs","Total.PRM",4.68553757208333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",21.645
2023-01-01,"Discharge_cumecs","Total.PRM",5.01490728808333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",18.011
2023-01-02,"Discharge_cumecs","Total.PRM",4.22808344158333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",15.164
2023-01-03,"Discharge_cumecs","Total.PRM",4.95212249783333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",12.924
2023-01-04,"Discharge_cumecs","Total.PRM",4.87443248483333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",11.123
2023-01-05,"Discharge_cumecs","Total.PRM",5.1983476715,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",10.578
2023-01-06,"Discharge_cumecs","Total.PRM",4.95270267216667,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",9.65
2023-01-07,"Discharge_cumecs","Total.PRM",5.06613312741667,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",8.096
2023-01-08,"Discharge_cumecs","Total.PRM",4.9774651465,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",6.881
2023-01-09,"Discharge_cumecs","Total.PRM",5.48685132675,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",6.035
2023-01-10,"Discharge_cumecs","Total.PRM",4.7004816185,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",5.39
2023-01-11,"Discharge_cumecs","Total.PRM",4.65396527441667,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",5.139
2023-01-12,"Discharge_cumecs","Total.PRM",4.89247234825,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",5.28
2023-01-13,"Discharge_cumecs","Total.PRM",4.70077170566667,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",19.144
2023-01-14,"Discharge_cumecs","Total.PRM",4.68187727641667,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",120.722
2023-01-15,"Discharge_cumecs","Total.PRM",7.773168141,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",120.941
2023-01-15,"Discharge_cumecs","Total.PRM",7.603511547,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",105.763
2023-01-15,"Discharge_cumecs","Total.PRM",5.62480302395455,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",165.457
2023-01-16,"Discharge_cumecs","Total.PRM",6.844631998,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",523.768
2023-01-16,"Discharge_cumecs","Total.PRM",5.26038687469565,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",500.698
2023-01-17,"Discharge_cumecs","Total.PRM",5.540344517125,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",843.981
2023-01-18,"Discharge_cumecs","Total.PRM",4.518485255,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",876.6
2023-01-18,"Discharge_cumecs","Total.PRM",3.81250243,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",884.956
2023-01-18,"Discharge_cumecs","Total.PRM",4.210362837,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",992.022
2023-01-19,"Discharge_cumecs","Total.PRM",7.237015646125,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",1175.906
2023-01-20,"Discharge_cumecs","Total.PRM",7.389501395,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",1258.681
2023-01-20,"Discharge_cumecs","Total.PRM",6.6968090623913,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",1364.259
2023-01-21,"Discharge_cumecs","Total.PRM",7.32655365045833,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",1522.621
2023-01-22,"Discharge_cumecs","Total.PRM",11.15721295,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",1581.171
2023-01-22,"Discharge_cumecs","Total.PRM",8.16482838752174,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",1706.275
2023-01-23,"Discharge_cumecs","Total.PRM",31.43484737,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",1773.826
2023-01-23,"Discharge_cumecs","Total.PRM",9.83309781273913,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",1848.095
2023-01-24,"Discharge_cumecs","Total.PRM",10.37270548,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",1874.738
2023-01-24,"Discharge_cumecs","Total.PRM",12.2714173916522,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",1886.893
2023-01-25,"Discharge_cumecs","Total.PRM",9.173998656,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",1776.646
2023-01-25,"Discharge_cumecs","Total.PRM",8.9003626873913,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",1854.578
2023-01-26,"Discharge_cumecs","Total.PRM",4.29175400420833,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",1336.919
2023-01-27,"Discharge_cumecs","Total.PRM",8.201856222,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",575.574
2023-01-27,"Discharge_cumecs","Total.PRM",5.54320870782609,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",597.041
2023-01-28,"Discharge_cumecs","Total.PRM",7.460971435,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",168.44
2023-01-28,"Discharge_cumecs","Total.PRM",4.79755488656522,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",229.934
2023-01-29,"Discharge_cumecs","Total.PRM",4.756993058625,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",155.67
2023-01-30,"Discharge_cumecs","Total.PRM",5.62173233783333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",111.659
2023-01-31,"Discharge_cumecs","Total.PRM",5.152102216375,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",88.027
2023-02-01,"Discharge_cumecs","Total.PRM",7.202348318,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",81.664
2023-02-01,"Discharge_cumecs","Total.PRM",4.74849615613044,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",84.812
2023-02-02,"Discharge_cumecs","Total.PRM",4.47231234333333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",107.679
2023-02-03,"Discharge_cumecs","Total.PRM",5.210770528,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",151.483
2023-02-04,"Discharge_cumecs","Total.PRM",4.54118639775,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",148.138
2023-02-05,"Discharge_cumecs","Total.PRM",5.33505882483333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",177.63
2023-02-06,"Discharge_cumecs","Total.PRM",4.373536215625,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",186.962
2023-02-07,"Discharge_cumecs","Total.PRM",4.92235525020833,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",169.39
2023-02-08,"Discharge_cumecs","Total.PRM",5.435981961125,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",148.138
2023-02-09,"Discharge_cumecs","Total.PRM",5.53031219245833,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",126.121
2023-02-10,"Discharge_cumecs","Total.PRM",5.93100910866667,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",105.747
2023-02-11,"Discharge_cumecs","Total.PRM",4.83130786241667,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",92.581
2023-02-12,"Discharge_cumecs","Total.PRM",5.1636197995,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",78.942
2023-02-13,"Discharge_cumecs","Total.PRM",5.36056496683333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",65.135
2023-02-14,"Discharge_cumecs","Total.PRM",5.40963324354167,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",59.71
2023-02-15,"Discharge_cumecs","Total.PRM",5.29963704079167,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",75.085
2023-02-16,"Discharge_cumecs","Total.PRM",4.82702104704167,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",71.74
2023-02-17,"Discharge_cumecs","Total.PRM",4.568497482125,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",63.202
2023-02-18,"Discharge_cumecs","Total.PRM",5.12376070108333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",54.826
2023-02-19,"Discharge_cumecs","Total.PRM",4.46489945429167,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",43.254
2023-02-20,"Discharge_cumecs","Total.PRM",4.860072094875,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",35.268
2023-02-21,"Discharge_cumecs","Total.PRM",5.58014878391667,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",28.754
2023-02-22,"Discharge_cumecs","Total.PRM",5.47889356295833,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",24.664
2023-02-23,"Discharge_cumecs","Total.PRM",5.23375801229167,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",20.921
2023-02-24,"Discharge_cumecs","Total.PRM",5.37079496541667,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",17.878
2023-02-25,"Discharge_cumecs","Total.PRM",7.08577565079167,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",15.348
2023-02-26,"Discharge_cumecs","Total.PRM",5.46592728891667,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",13.846
2023-02-27,"Discharge_cumecs","Total.PRM",5.73804056729167,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",12.42
2023-02-28,"Discharge_cumecs","Total.PRM",5.1431580975,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",11.202
2023-03-01,"Discharge_cumecs","Total.PRM",5.5235122215,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",10.046
2023-03-02,"Discharge_cumecs","Total.PRM",6.192433127,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","Observed",8.929
2023-03-02,"Discharge_cumecs","Total.PRM",6.02512825795652,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",8.976
2023-03-03,"Discharge_cumecs","Total.PRM",4.21427289908333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",7.917
2023-03-04,"Discharge_cumecs","Total.PRM",4.88704982258333,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",6.965
2023-03-05,"Discharge_cumecs","Total.PRM",6.03409284395833,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",6.133
2023-03-06,"Discharge_cumecs","Total.PRM",5.33016340645833,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",5.371
2023-03-07,"Discharge_cumecs","Total.PRM",5.45336407591667,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",5.353
2023-03-08,"Discharge_cumecs","Total.PRM",6.23406442695833,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",5.841
2023-03-09,"Discharge_cumecs","Total.PRM",5.13862568879167,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",7.501
2023-03-10,"Discharge_cumecs","Total.PRM",5.22532414695833,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",8.142
2023-03-11,"Discharge_cumecs","Total.PRM",4.41655544995833,"2022-2023","1300040","Fitzroy River at Fitzroy River Water","PMM Imputations (Discharge)",8.255
